date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-05-31,cl1s,0.7582316810610447,1,0.7582316810610447,0.5174593764436904,0.14652970176559452,0.14652970176559452,0.14652970176559452
2022-05-31,ho1s,0.1877860503735632,-1,0.0,0.5551825246481429,-0.0,-0.0,-0.0
2022-05-31,rb1s,0.3630499432188734,-1,0.0,0.45392527121123927,-0.0,-0.0,-0.0
2022-06-01,cl1s,0.7655539416876694,1,0.7655539416876694,0.5089080871323729,0.15043068896811224,0.15043068896811224,0.15043068896811224
2022-06-01,ng1s,0.0368424698506435,-1,0.0,0.7525668107369874,-0.0,-0.0,-0.0
2022-06-01,rb1s,0.3596030728738722,-1,0.0,0.4564729456649766,-0.0,-0.0,-0.0
2022-06-02,cl1s,0.7240415926564052,1,0.7240415926564052,0.5012047102670836,0.14446025303125654,0.14446025303125654,0.14446025303125654
2022-06-02,ho1s,0.0883018827287238,-1,0.0,0.5533117471553671,-0.0,-0.0,-0.0
2022-06-02,ng1s,0.0540424829035857,-1,0.0,0.7460707818580988,-0.0,-0.0,-0.0
2022-06-02,rb1s,0.2898198219858656,-1,0.0,0.4532636147237465,-0.0,-0.0,-0.0
2022-06-03,cl1s,0.7579069544613645,1,0.7579069544613645,0.4941423640493649,0.15337825889901832,0.15337825889901832,0.15337825889901832
2022-06-03,ng1s,0.1038803221277577,-1,0.0,0.7337930272929716,-0.0,-0.0,-0.0
